Latitude,Longitude,ID,Time,Locust,Soil_Moisture,Elevation,Soil_Temperature,Vegetation_Index
-1,-1,22369,2020-06-30,0,-1,-1,-1,-1
-1,-1,22370,2020-06-30,0,-1,-1,-1,-1
-1,-1,22371,2020-06-30,0,-1,-1,-1,-1
-1,-1,22372,2020-06-30,0,-1,-1,-1,-1
-1,-1,22373,2020-06-30,0,-1,-1,-1,-1
-1,-1,22374,2020-06-30,0,-1,-1,-1,-1
-1,-1,22375,2020-06-30,0,-1,-1,-1,-1
-1,-1,22376,2020-06-30,0,-1,-1,-1,-1
-1,-1,22377,2020-06-30,0,-1,-1,-1,-1
-1,-1,22378,2020-06-30,0,-1,-1,-1,-1
-1,-1,22379,2020-06-30,0,-1,-1,-1,-1
-1,-1,22380,2020-06-30,0,-1,-1,-1,-1
-1,-1,22381,2020-06-30,0,-1,-1,-1,-1
-1,-1,22382,2020-06-30,0,-1,-1,-1,-1
-1,-1,22383,2020-06-30,0,-1,-1,-1,-1
-1,-1,22384,2020-06-30,0,-1,-1,-1,-1
-1,-1,22385,2020-06-30,0,-1,-1,-1,-1
-1,-1,22386,2020-06-30,0,-1,-1,-1,-1
-1,-1,22387,2020-06-30,0,-1,-1,-1,-1
-1,-1,22388,2020-06-30,0,-1,-1,-1,-1
-1,-1,22389,2020-06-30,0,-1,-1,-1,-1
-1,-1,22390,2020-06-30,0,-1,-1,-1,-1
-1,-1,22391,2020-06-30,0,-1,-1,-1,-1
-1,-1,22392,2020-06-30,0,-1,-1,-1,-1
-1,-1,22393,2020-06-30,0,-1,-1,-1,-1
-1,-1,22394,2020-06-30,0,-1,-1,-1,-1
-1,-1,22395,2020-06-30,0,-1,-1,-1,-1
-1,-1,22396,2020-06-30,0,-1,-1,-1,-1
-1,-1,22397,2020-06-30,0,-1,-1,-1,-1
-1,-1,22398,2020-06-30,0,-1,-1,-1,-1
-1,-1,22399,2020-06-30,0,-1,-1,-1,-1
-1,-1,22400,2020-06-30,0,-1,-1,-1,-1
-1,-1,22401,2020-06-30,0,-1,-1,-1,-1
-1,-1,22402,2020-06-30,0,-1,-1,-1,-1
-1,-1,22403,2020-06-30,0,-1,-1,-1,-1
-1,-1,22404,2020-06-30,0,-1,-1,-1,-1
-1,-1,22405,2020-06-30,0,-1,-1,-1,-1
-1,-1,22406,2020-06-30,0,-1,-1,-1,-1
-1,-1,22407,2020-06-30,0,-1,-1,-1,-1
-1,-1,22408,2020-06-30,0,-1,-1,-1,-1
-1,-1,22409,2020-06-30,0,-1,-1,-1,-1
-1,-1,22410,2020-06-30,0,-1,-1,-1,-1
-1,-1,22411,2020-06-30,0,-1,-1,-1,-1
-1,-1,22412,2020-06-30,0,-1,-1,-1,-1
-1,-1,22413,2020-06-30,0,-1,-1,-1,-1
-1,-1,22414,2020-06-30,0,-1,-1,-1,-1
-1,-1,22415,2020-06-30,0,-1,-1,-1,-1
-1,-1,22416,2020-06-30,0,-1,-1,-1,-1
-1,-1,22417,2020-06-30,0,-1,-1,-1,-1
-1,-1,22418,2020-06-30,0,-1,-1,-1,-1
-1,-1,22419,2020-06-30,0,-1,-1,-1,-1
-1,-1,22420,2020-06-30,0,-1,-1,-1,-1
-1,-1,22421,2020-06-30,0,-1,-1,-1,-1
-1,-1,22422,2020-06-30,0,-1,-1,-1,-1
-1,-1,22423,2020-06-30,0,-1,-1,-1,-1
-1,-1,22424,2020-06-30,0,-1,-1,-1,-1
-1,-1,22425,2020-06-30,0,-1,-1,-1,-1
-1,-1,22426,2020-06-30,0,-1,-1,-1,-1
-1,-1,22427,2020-06-30,0,-1,-1,-1,-1
-1,-1,22428,2020-06-30,0,-1,-1,-1,-1
-1,-1,22429,2020-06-30,0,-1,-1,-1,-1
-1,-1,22430,2020-06-30,0,-1,-1,-1,-1
-1,-1,22431,2020-06-30,0,-1,-1,-1,-1
-1,-1,22432,2020-06-30,0,-1,-1,-1,-1
-1,-1,22433,2020-06-30,0,-1,-1,-1,-1
-1,-1,22434,2020-06-30,0,-1,-1,-1,-1
-1,-1,22435,2020-06-30,0,-1,-1,-1,-1
-1,-1,22436,2020-06-30,0,-1,-1,-1,-1
-1,-1,22437,2020-06-30,0,-1,-1,-1,-1
-1,-1,22438,2020-06-30,0,-1,-1,-1,-1
-1,-1,22439,2020-06-30,0,-1,-1,-1,-1
-1,-1,22440,2020-06-30,0,-1,-1,-1,-1
-1,-1,22441,2020-06-30,0,-1,-1,-1,-1
-1,-1,22442,2020-06-30,0,-1,-1,-1,-1
-1,-1,22443,2020-06-30,0,-1,-1,-1,-1
-1,-1,22444,2020-06-30,0,-1,-1,-1,-1
-1,-1,22445,2020-06-30,0,-1,-1,-1,-1
-1,-1,22446,2020-06-30,0,-1,-1,-1,-1
-1,-1,22447,2020-06-30,0,-1,-1,-1,-1
-1,-1,22448,2020-06-30,0,-1,-1,-1,-1
-1,-1,22449,2020-06-30,0,-1,-1,-1,-1
-1,-1,22450,2020-06-30,0,-1,-1,-1,-1
-1,-1,22451,2020-06-30,0,-1,-1,-1,-1
-1,-1,22452,2020-06-30,0,-1,-1,-1,-1
-1,-1,22453,2020-06-30,0,-1,-1,-1,-1
-1,-1,22454,2020-06-30,0,-1,-1,-1,-1
-1,-1,22455,2020-06-30,0,-1,-1,-1,-1
-1,-1,22456,2020-06-30,0,-1,-1,-1,-1
-1,-1,22457,2020-06-30,0,-1,-1,-1,-1
-1,-1,22458,2020-06-30,0,-1,-1,-1,-1
-1,-1,22459,2020-06-30,0,-1,-1,-1,-1
-1,-1,22460,2020-06-30,0,-1,-1,-1,-1
-1,-1,22461,2020-06-30,0,-1,-1,-1,-1
-1,-1,22462,2020-06-30,0,-1,-1,-1,-1
-1,-1,22463,2020-06-30,0,-1,-1,-1,-1
-1,-1,22464,2020-06-30,0,-1,-1,-1,-1
-1,-1,22465,2020-06-30,0,-1,-1,-1,-1
-1,-1,22466,2020-06-30,0,-1,-1,-1,-1
-1,-1,22467,2020-06-30,0,-1,-1,-1,-1
-1,-1,22468,2020-06-30,0,-1,-1,-1,-1
-1,-1,22469,2020-06-30,0,-1,-1,-1,-1
-1,-1,22470,2020-06-30,0,-1,-1,-1,-1
-1,-1,22471,2020-06-30,0,-1,-1,-1,-1
-1,-1,22472,2020-06-30,0,-1,-1,-1,-1
-1,-1,22473,2020-06-30,0,-1,-1,-1,-1
-1,-1,22474,2020-06-30,0,-1,-1,-1,-1
-1,-1,22475,2020-06-30,0,-1,-1,-1,-1
-1,-1,22476,2020-06-30,0,-1,-1,-1,-1
-1,-1,22477,2020-06-30,0,-1,-1,-1,-1
-1,-1,22478,2020-06-30,0,-1,-1,-1,-1
-1,-1,22479,2020-06-30,0,-1,-1,-1,-1
-1,-1,22480,2020-06-30,0,-1,-1,-1,-1
-1,-1,22481,2020-06-30,0,-1,-1,-1,-1
-1,-1,22482,2020-06-30,0,-1,-1,-1,-1
-1,-1,22483,2020-06-30,0,-1,-1,-1,-1
-1,-1,22484,2020-06-30,0,-1,-1,-1,-1
-1,-1,22485,2020-06-30,0,-1,-1,-1,-1
-1,-1,22486,2020-06-30,0,-1,-1,-1,-1
-1,-1,22487,2020-06-30,0,-1,-1,-1,-1
-1,-1,22488,2020-06-30,0,-1,-1,-1,-1
-1,-1,22489,2020-06-30,0,-1,-1,-1,-1
-1,-1,22490,2020-06-30,0,-1,-1,-1,-1
-1,-1,22491,2020-06-30,0,-1,-1,-1,-1
-1,-1,22492,2020-06-30,0,-1,-1,-1,-1
-1,-1,22493,2020-06-30,0,-1,-1,-1,-1
-1,-1,22494,2020-06-30,0,-1,-1,-1,-1
-1,-1,22495,2020-06-30,0,-1,-1,-1,-1
-1,-1,22496,2020-06-30,0,-1,-1,-1,-1
-1,-1,22497,2020-06-30,0,-1,-1,-1,-1
-1,-1,22498,2020-06-30,0,-1,-1,-1,-1
-1,-1,22499,2020-06-30,0,-1,-1,-1,-1
-1,-1,22500,2020-06-30,0,-1,-1,-1,-1
-1,-1,22501,2020-06-30,0,-1,-1,-1,-1
-1,-1,22502,2020-06-30,0,-1,-1,-1,-1
-1,-1,22503,2020-06-30,0,-1,-1,-1,-1
-1,-1,22504,2020-06-30,0,-1,-1,-1,-1
-1,-1,22505,2020-06-30,0,-1,-1,-1,-1
-1,-1,22506,2020-06-30,0,-1,-1,-1,-1
-1,-1,22507,2020-06-30,0,-1,-1,-1,-1
-1,-1,22508,2020-06-30,0,-1,-1,-1,-1
-1,-1,22509,2020-06-30,0,-1,-1,-1,-1
-1,-1,22510,2020-06-30,0,-1,-1,-1,-1
-1,-1,22511,2020-06-30,0,-1,-1,-1,-1
-1,-1,22512,2020-06-30,0,-1,-1,-1,-1
-1,-1,22513,2020-06-30,0,-1,-1,-1,-1
-1,-1,22514,2020-06-30,0,-1,-1,-1,-1
-1,-1,22515,2020-06-30,0,-1,-1,-1,-1
-1,-1,22516,2020-06-30,0,-1,-1,-1,-1
-1,-1,22517,2020-06-30,0,-1,-1,-1,-1
-1,-1,22518,2020-06-30,0,-1,-1,-1,-1
-1,-1,22519,2020-06-30,0,-1,-1,-1,-1
-1,-1,22520,2020-06-30,0,-1,-1,-1,-1
-1,-1,22521,2020-06-30,0,-1,-1,-1,-1
-1,-1,22522,2020-06-30,0,-1,-1,-1,-1
-1,-1,22523,2020-06-30,0,-1,-1,-1,-1
-1,-1,22524,2020-06-30,0,-1,-1,-1,-1
-1,-1,22525,2020-06-30,0,-1,-1,-1,-1
-1,-1,22526,2020-06-30,0,-1,-1,-1,-1
-1,-1,22527,2020-06-30,0,-1,-1,-1,-1
-1,-1,22528,2020-06-30,0,-1,-1,-1,-1
-1,-1,22529,2020-06-30,0,-1,-1,-1,-1
-1,-1,22530,2020-06-30,0,-1,-1,-1,-1
-1,-1,22531,2020-06-30,0,-1,-1,-1,-1
-1,-1,22532,2020-06-30,0,-1,-1,-1,-1
-1,-1,22533,2020-06-30,0,-1,-1,-1,-1
-1,-1,22534,2020-06-30,0,-1,-1,-1,-1
-1,-1,22535,2020-06-30,0,-1,-1,-1,-1
-1,-1,22536,2020-06-30,0,-1,-1,-1,-1
-1,-1,22537,2020-06-30,0,-1,-1,-1,-1
-1,-1,22538,2020-06-30,0,-1,-1,-1,-1
-1,-1,22539,2020-06-30,0,-1,-1,-1,-1
-1,-1,22540,2020-06-30,0,-1,-1,-1,-1
-1,-1,22541,2020-06-30,0,-1,-1,-1,-1
-1,-1,22542,2020-06-30,0,-1,-1,-1,-1
-1,-1,22543,2020-06-30,0,-1,-1,-1,-1
-1,-1,22544,2020-06-30,0,-1,-1,-1,-1
-1,-1,22545,2020-06-30,0,-1,-1,-1,-1
-1,-1,22546,2020-06-30,0,-1,-1,-1,-1
-1,-1,22547,2020-06-30,0,-1,-1,-1,-1
-1,-1,22548,2020-06-30,0,-1,-1,-1,-1
-1,-1,22549,2020-06-30,0,-1,-1,-1,-1
-1,-1,22550,2020-06-30,0,-1,-1,-1,-1
-1,-1,22551,2020-06-30,0,-1,-1,-1,-1
-1,-1,22552,2020-06-30,0,-1,-1,-1,-1
-1,-1,22553,2020-06-30,0,-1,-1,-1,-1
-1,-1,22554,2020-06-30,0,-1,-1,-1,-1
-1,-1,22555,2020-06-30,0,-1,-1,-1,-1
-1,-1,22556,2020-06-30,0,-1,-1,-1,-1
-1,-1,22506,2020-06-30,0,-1,-1,-1,-1
-1,-1,22507,2020-06-30,0,-1,-1,-1,-1
-1,-1,22508,2020-06-30,0,-1,-1,-1,-1
-1,-1,22509,2020-06-30,0,-1,-1,-1,-1
-1,-1,22510,2020-06-30,0,-1,-1,-1,-1
-1,-1,22511,2020-06-30,0,-1,-1,-1,-1
-1,-1,22512,2020-06-30,0,-1,-1,-1,-1
-1,-1,22513,2020-06-30,0,-1,-1,-1,-1
-1,-1,22514,2020-06-30,0,-1,-1,-1,-1
-1,-1,22515,2020-06-30,0,-1,-1,-1,-1
-1,-1,22516,2020-06-30,0,-1,-1,-1,-1
-1,-1,22517,2020-06-30,0,-1,-1,-1,-1
-1,-1,22518,2020-06-30,0,-1,-1,-1,-1
-1,-1,22519,2020-06-30,0,-1,-1,-1,-1
-1,-1,22520,2020-06-30,0,-1,-1,-1,-1
-1,-1,22521,2020-06-30,0,-1,-1,-1,-1
-1,-1,22522,2020-06-30,0,-1,-1,-1,-1
-1,-1,22523,2020-06-30,0,-1,-1,-1,-1
-1,-1,22524,2020-06-30,0,-1,-1,-1,-1
-1,-1,22525,2020-06-30,0,-1,-1,-1,-1
-1,-1,22526,2020-06-30,0,-1,-1,-1,-1
-1,-1,22527,2020-06-30,0,-1,-1,-1,-1
-1,-1,22528,2020-06-30,0,-1,-1,-1,-1
-1,-1,22529,2020-06-30,0,-1,-1,-1,-1
-1,-1,22530,2020-06-30,0,-1,-1,-1,-1
-1,-1,22531,2020-06-30,0,-1,-1,-1,-1
-1,-1,22532,2020-06-30,0,-1,-1,-1,-1
-1,-1,22533,2020-06-30,0,-1,-1,-1,-1
-1,-1,22534,2020-06-30,0,-1,-1,-1,-1
-1,-1,22535,2020-06-30,0,-1,-1,-1,-1
-1,-1,22536,2020-06-30,0,-1,-1,-1,-1
-1,-1,22537,2020-06-30,0,-1,-1,-1,-1
-1,-1,22538,2020-06-30,0,-1,-1,-1,-1
-1,-1,22539,2020-06-30,0,-1,-1,-1,-1
-1,-1,22540,2020-06-30,0,-1,-1,-1,-1
-1,-1,22541,2020-06-30,0,-1,-1,-1,-1
-1,-1,22542,2020-06-30,0,-1,-1,-1,-1
-1,-1,22543,2020-06-30,0,-1,-1,-1,-1
-1,-1,22544,2020-06-30,0,-1,-1,-1,-1
-1,-1,22545,2020-06-30,0,-1,-1,-1,-1
-1,-1,22546,2020-06-30,0,-1,-1,-1,-1
-1,-1,22547,2020-06-30,0,-1,-1,-1,-1
-1,-1,22548,2020-06-30,0,-1,-1,-1,-1
-1,-1,22549,2020-06-30,0,-1,-1,-1,-1
-1,-1,22550,2020-06-30,0,-1,-1,-1,-1
-1,-1,22551,2020-06-30,0,-1,-1,-1,-1
-1,-1,22552,2020-06-30,0,-1,-1,-1,-1
-1,-1,22553,2020-06-30,0,-1,-1,-1,-1
-1,-1,22554,2020-06-30,0,-1,-1,-1,-1
-1,-1,22555,2020-06-30,0,-1,-1,-1,-1
-1,-1,22556,2020-06-30,0,-1,-1,-1,-1
