Latitude,Longitude,ID,Time,Locust,Soil_Moisture,Elevation,Soil_Temperature,Vegetation_Index
37.42333333,3.142222222,34339,6/30/2020,1,-1,-1,-1,-1
36.81416667,3.155277778,34340,6/30/2020,1,-1,-1,-1,-1
36.81388889,3.155277778,34356,6/30/2020,1,-1,-1,-1,-1
35.20277778,2.856944444,34357,6/30/2020,1,-1,-1,-1,-1
35.03444444,2.601666667,34358,6/30/2020,1,-1,-1,-1,-1
36.70833333,2.851388889,34365,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,34376,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,34377,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,34378,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,34386,6/30/2020,1,-1,-1,-1,-1
37.41333333,3.124444444,34408,6/30/2020,1,-1,-1,-1,-1
37.41694444,3.121111111,34409,6/30/2020,1,-1,-1,-1,-1
35.04444444,2.612222222,34410,6/30/2020,1,-1,-1,-1,-1
36.90694444,2.245555556,34411,6/30/2020,1,-1,-1,-1,-1
35.04527778,2.610833333,34416,6/30/2020,1,-1,-1,-1,-1
35.045,2.609166667,34417,6/30/2020,1,-1,-1,-1,-1
35.0375,2.606666667,34418,6/30/2020,1,-1,-1,-1,-1
35.03777778,2.606944444,34419,6/30/2020,1,-1,-1,-1,-1
37.41666667,3.121388889,34420,6/30/2020,1,-1,-1,-1,-1
36.72166667,2.751666667,34423,6/30/2020,1,-1,-1,-1,-1
34.7,2.716666667,34435,6/30/2020,1,-1,-1,-1,-1
35.0375,2.598055556,34447,6/30/2020,1,-1,-1,-1,-1
35.04388889,2.601944444,34448,6/30/2020,1,-1,-1,-1,-1
35.04416667,2.601388889,34449,6/30/2020,1,-1,-1,-1,-1
35.0425,2.600833333,34450,6/30/2020,1,-1,-1,-1,-1
35.0425,2.601111111,34451,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,34533,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,34534,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.142777778,34535,6/30/2020,1,-1,-1,-1,-1
37.42333333,3.142222222,34536,6/30/2020,1,-1,-1,-1,-1
36.81416667,3.155277778,34537,6/30/2020,1,-1,-1,-1,-1
74.685,28.36722222,34542,6/30/2020,1,-1,-1,-1,-1
36.81388889,3.155277778,34553,6/30/2020,1,-1,-1,-1,-1
35.20277778,2.856944444,34554,6/30/2020,1,-1,-1,-1,-1
35.03444444,2.601666667,34555,6/30/2020,1,-1,-1,-1,-1
36.70833333,2.851388889,34562,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,34573,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,34574,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,34575,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,34583,6/30/2020,1,-1,-1,-1,-1
37.41333333,3.124444444,34609,6/30/2020,1,-1,-1,-1,-1
37.41694444,3.121111111,34610,6/30/2020,1,-1,-1,-1,-1
35.04444444,2.612222222,34611,6/30/2020,1,-1,-1,-1,-1
36.90694444,2.245555556,34612,6/30/2020,1,-1,-1,-1,-1
35.04527778,2.610833333,34620,6/30/2020,1,-1,-1,-1,-1
35.045,2.609166667,34621,6/30/2020,1,-1,-1,-1,-1
35.0375,2.606666667,34622,6/30/2020,1,-1,-1,-1,-1
35.03777778,2.606944444,34623,6/30/2020,1,-1,-1,-1,-1
37.41666667,3.121388889,34624,6/30/2020,1,-1,-1,-1,-1
36.72166667,2.751666667,34630,6/30/2020,1,-1,-1,-1,-1
34.7,2.716666667,34642,6/30/2020,1,-1,-1,-1,-1
35.0375,2.598055556,34654,6/30/2020,1,-1,-1,-1,-1
35.04388889,2.601944444,34655,6/30/2020,1,-1,-1,-1,-1
35.04416667,2.601388889,34656,6/30/2020,1,-1,-1,-1,-1
35.0425,2.600833333,34657,6/30/2020,1,-1,-1,-1,-1
35.0425,2.601111111,34658,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,34741,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,34742,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.142777778,34743,6/30/2020,1,-1,-1,-1,-1
37.42333333,3.142222222,34744,6/30/2020,1,-1,-1,-1,-1
36.81416667,3.155277778,34745,6/30/2020,1,-1,-1,-1,-1
36.81388889,3.155277778,34761,6/30/2020,1,-1,-1,-1,-1
35.20277778,2.856944444,34762,6/30/2020,1,-1,-1,-1,-1
35.03444444,2.601666667,34763,6/30/2020,1,-1,-1,-1,-1
36.70833333,2.851388889,34770,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,34781,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,34782,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,34783,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,34791,6/30/2020,1,-1,-1,-1,-1
37.41333333,3.124444444,34817,6/30/2020,1,-1,-1,-1,-1
37.41694444,3.121111111,34818,6/30/2020,1,-1,-1,-1,-1
35.04444444,2.612222222,34819,6/30/2020,1,-1,-1,-1,-1
36.90694444,2.245555556,34820,6/30/2020,1,-1,-1,-1,-1
35.04527778,2.610833333,34828,6/30/2020,1,-1,-1,-1,-1
35.045,2.609166667,34829,6/30/2020,1,-1,-1,-1,-1
35.0375,2.606666667,34830,6/30/2020,1,-1,-1,-1,-1
35.03777778,2.606944444,34831,6/30/2020,1,-1,-1,-1,-1
37.41666667,3.121388889,34832,6/30/2020,1,-1,-1,-1,-1
36.72166667,2.751666667,34838,6/30/2020,1,-1,-1,-1,-1
34.7,2.716666667,34850,6/30/2020,1,-1,-1,-1,-1
35.0375,2.598055556,34862,6/30/2020,1,-1,-1,-1,-1
35.04388889,2.601944444,34863,6/30/2020,1,-1,-1,-1,-1
35.04416667,2.601388889,34864,6/30/2020,1,-1,-1,-1,-1
35.0425,2.600833333,34865,6/30/2020,1,-1,-1,-1,-1
35.0425,2.601111111,34866,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,35028,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,35029,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.142777778,35030,6/30/2020,1,-1,-1,-1,-1
37.42333333,3.142222222,35031,6/30/2020,1,-1,-1,-1,-1
36.81416667,3.155277778,35032,6/30/2020,1,-1,-1,-1,-1
36.81388889,3.155277778,35048,6/30/2020,1,-1,-1,-1,-1
35.20277778,2.856944444,35049,6/30/2020,1,-1,-1,-1,-1
35.03444444,2.601666667,35050,6/30/2020,1,-1,-1,-1,-1
36.70833333,2.851388889,35057,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,35068,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,35069,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,35070,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,35078,6/30/2020,1,-1,-1,-1,-1
37.41333333,3.124444444,35104,6/30/2020,1,-1,-1,-1,-1
37.41694444,3.121111111,35105,6/30/2020,1,-1,-1,-1,-1
35.04444444,2.612222222,35106,6/30/2020,1,-1,-1,-1,-1
36.90694444,2.245555556,35107,6/30/2020,1,-1,-1,-1,-1
35.04527778,2.610833333,35115,6/30/2020,1,-1,-1,-1,-1
35.045,2.609166667,35116,6/30/2020,1,-1,-1,-1,-1
35.0375,2.606666667,35117,6/30/2020,1,-1,-1,-1,-1
35.03777778,2.606944444,35118,6/30/2020,1,-1,-1,-1,-1
37.41666667,3.121388889,35119,6/30/2020,1,-1,-1,-1,-1
36.72166667,2.751666667,35125,6/30/2020,1,-1,-1,-1,-1
34.7,2.716666667,35137,6/30/2020,1,-1,-1,-1,-1
35.0375,2.598055556,35149,6/30/2020,1,-1,-1,-1,-1
35.04388889,2.601944444,35150,6/30/2020,1,-1,-1,-1,-1
35.04416667,2.601388889,35151,6/30/2020,1,-1,-1,-1,-1
35.0425,2.600833333,35152,6/30/2020,1,-1,-1,-1,-1
35.0425,2.601111111,35153,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,35330,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,35331,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.142777778,35332,6/30/2020,1,-1,-1,-1,-1
37.42333333,3.142222222,35333,6/30/2020,1,-1,-1,-1,-1
36.81416667,3.155277778,35334,6/30/2020,1,-1,-1,-1,-1
36.81388889,3.155277778,35352,6/30/2020,1,-1,-1,-1,-1
35.20277778,2.856944444,35353,6/30/2020,1,-1,-1,-1,-1
35.03444444,2.601666667,35354,6/30/2020,1,-1,-1,-1,-1
36.70833333,2.851388889,35365,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,35381,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,35382,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,35383,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,35391,6/30/2020,1,-1,-1,-1,-1
37.41333333,3.124444444,35404,6/30/2020,1,-1,-1,-1,-1
37.41694444,3.121111111,35405,6/30/2020,1,-1,-1,-1,-1
35.04444444,2.612222222,35406,6/30/2020,1,-1,-1,-1,-1
36.90694444,2.245555556,35407,6/30/2020,1,-1,-1,-1,-1
35.04527778,2.610833333,35412,6/30/2020,1,-1,-1,-1,-1
35.045,2.609166667,35413,6/30/2020,1,-1,-1,-1,-1
35.0375,2.606666667,35414,6/30/2020,1,-1,-1,-1,-1
35.03777778,2.606944444,35415,6/30/2020,1,-1,-1,-1,-1
37.41666667,3.121388889,35416,6/30/2020,1,-1,-1,-1,-1
36.72166667,2.751666667,35427,6/30/2020,1,-1,-1,-1,-1
34.7,2.716666667,35440,6/30/2020,1,-1,-1,-1,-1
35.0375,2.598055556,35454,6/30/2020,1,-1,-1,-1,-1
35.04388889,2.601944444,35455,6/30/2020,1,-1,-1,-1,-1
35.04416667,2.601388889,35456,6/30/2020,1,-1,-1,-1,-1
35.0425,2.600833333,35457,6/30/2020,1,-1,-1,-1,-1
35.0425,2.601111111,35458,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,35705,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,35706,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.142777778,35707,6/30/2020,1,-1,-1,-1,-1
37.42333333,3.142222222,35708,6/30/2020,1,-1,-1,-1,-1
36.81416667,3.155277778,35709,6/30/2020,1,-1,-1,-1,-1
36.81388889,3.155277778,35727,6/30/2020,1,-1,-1,-1,-1
35.20277778,2.856944444,35728,6/30/2020,1,-1,-1,-1,-1
35.03444444,2.601666667,35729,6/30/2020,1,-1,-1,-1,-1
36.70833333,2.851388889,35740,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,35756,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,35757,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,35758,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,35766,6/30/2020,1,-1,-1,-1,-1
37.41333333,3.124444444,35779,6/30/2020,1,-1,-1,-1,-1
37.41694444,3.121111111,35780,6/30/2020,1,-1,-1,-1,-1
35.04444444,2.612222222,35781,6/30/2020,1,-1,-1,-1,-1
36.90694444,2.245555556,35782,6/30/2020,1,-1,-1,-1,-1
35.04527778,2.610833333,35787,6/30/2020,1,-1,-1,-1,-1
35.045,2.609166667,35788,6/30/2020,1,-1,-1,-1,-1
35.0375,2.606666667,35789,6/30/2020,1,-1,-1,-1,-1
35.03777778,2.606944444,35790,6/30/2020,1,-1,-1,-1,-1
37.41666667,3.121388889,35791,6/30/2020,1,-1,-1,-1,-1
36.72166667,2.751666667,35802,6/30/2020,1,-1,-1,-1,-1
34.7,2.716666667,35815,6/30/2020,1,-1,-1,-1,-1
35.0375,2.598055556,35829,6/30/2020,1,-1,-1,-1,-1
35.04388889,2.601944444,35830,6/30/2020,1,-1,-1,-1,-1
35.04416667,2.601388889,35831,6/30/2020,1,-1,-1,-1,-1
35.0425,2.600833333,35832,6/30/2020,1,-1,-1,-1,-1
35.0425,2.601111111,35833,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,36094,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,36095,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.142777778,36096,6/30/2020,1,-1,-1,-1,-1
37.42333333,3.142222222,36097,6/30/2020,1,-1,-1,-1,-1
36.81416667,3.155277778,36098,6/30/2020,1,-1,-1,-1,-1
36.81388889,3.155277778,36116,6/30/2020,1,-1,-1,-1,-1
35.20277778,2.856944444,36117,6/30/2020,1,-1,-1,-1,-1
35.03444444,2.601666667,36118,6/30/2020,1,-1,-1,-1,-1
36.70833333,2.851388889,36129,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,36145,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,36146,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,36147,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,36155,6/30/2020,1,-1,-1,-1,-1
37.41333333,3.124444444,36168,6/30/2020,1,-1,-1,-1,-1
37.41694444,3.121111111,36169,6/30/2020,1,-1,-1,-1,-1
35.04444444,2.612222222,36170,6/30/2020,1,-1,-1,-1,-1
36.90694444,2.245555556,36171,6/30/2020,1,-1,-1,-1,-1
35.04527778,2.610833333,36176,6/30/2020,1,-1,-1,-1,-1
35.045,2.609166667,36177,6/30/2020,1,-1,-1,-1,-1
35.0375,2.606666667,36178,6/30/2020,1,-1,-1,-1,-1
35.03777778,2.606944444,36179,6/30/2020,1,-1,-1,-1,-1
37.41666667,3.121388889,36180,6/30/2020,1,-1,-1,-1,-1
36.72166667,2.751666667,36191,6/30/2020,1,-1,-1,-1,-1
34.7,2.716666667,36204,6/30/2020,1,-1,-1,-1,-1
35.0375,2.598055556,36218,6/30/2020,1,-1,-1,-1,-1
35.04388889,2.601944444,36219,6/30/2020,1,-1,-1,-1,-1
35.04416667,2.601388889,36220,6/30/2020,1,-1,-1,-1,-1
35.0425,2.600833333,36221,6/30/2020,1,-1,-1,-1,-1
35.0425,2.601111111,36222,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,36554,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.141666667,36555,6/30/2020,1,-1,-1,-1,-1
37.42583333,3.142777778,36556,6/30/2020,1,-1,-1,-1,-1
37.42333333,3.142222222,36557,6/30/2020,1,-1,-1,-1,-1
36.81416667,3.155277778,36558,6/30/2020,1,-1,-1,-1,-1
36.81388889,3.155277778,36576,6/30/2020,1,-1,-1,-1,-1
35.20277778,2.856944444,36577,6/30/2020,1,-1,-1,-1,-1
35.03444444,2.601666667,36578,6/30/2020,1,-1,-1,-1,-1
36.70833333,2.851388889,36589,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,36605,6/30/2020,1,-1,-1,-1,-1
37.42416667,3.122222222,36606,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,36607,6/30/2020,1,-1,-1,-1,-1
37.42277778,3.129444444,36615,6/30/2020,1,-1,-1,-1,-1
37.41333333,3.124444444,36628,6/30/2020,1,-1,-1,-1,-1
37.41694444,3.121111111,36629,6/30/2020,1,-1,-1,-1,-1
35.04444444,2.612222222,36630,6/30/2020,1,-1,-1,-1,-1
36.90694444,2.245555556,36631,6/30/2020,1,-1,-1,-1,-1
35.04527778,2.610833333,36636,6/30/2020,1,-1,-1,-1,-1
35.045,2.609166667,36637,6/30/2020,1,-1,-1,-1,-1
35.0375,2.606666667,36638,6/30/2020,1,-1,-1,-1,-1
35.03777778,2.606944444,36639,6/30/2020,1,-1,-1,-1,-1
37.41666667,3.121388889,36640,6/30/2020,1,-1,-1,-1,-1
36.72166667,2.751666667,36651,6/30/2020,1,-1,-1,-1,-1
34.7,2.716666667,36664,6/30/2020,1,-1,-1,-1,-1
